model,date,mean_alpha,mean_abs_alpha,std_alpha,frac_sig_5pct,mean_t_alpha,se_mean_alpha,ci_low,ci_high
Carhart,2018-09-01,-0.00043848599631055615,0.0014579940375007453,0.0016212743230796416,0.04,-0.15399935357747027,0.00032425486461592834,-0.0010740255309577757,0.00019705353833666343
Carhart,2018-10-01,-0.00034619386151352633,0.001196142588876339,0.0014468125770316152,0.0,-0.11917199723497258,0.000289362515406323,-0.0009133443917099195,0.00022095666868286674
Carhart,2018-11-01,-0.00034576304949981914,0.001199413910680164,0.0014884844613704481,0.0,-0.11207524624243413,0.00029769689227408965,-0.0009292489583570349,0.0002377228593573966
Carhart,2018-12-01,-0.00041347869358174575,0.0012339969320630515,0.0015573782083769968,0.0,-0.14426916917814878,0.00031147564167539936,-0.0010239709512655285,0.000197013564102037
Carhart,2019-01-01,-0.000471943733991566,0.0012535017013137223,0.0016291783322288584,0.0,-0.14010470223337138,0.0003258356664457717,-0.0011105816402252784,0.0001666941722421465
Carhart,2019-02-01,-0.0004439505670825105,0.0012964616619329941,0.0016664873511450457,0.04,-0.12592966383339077,0.00033329747022900914,-0.0010972136087313684,0.00020931247456634745
Carhart,2019-03-01,-0.0004960966402544344,0.0013228464665214362,0.0016378584025658193,0.0,-0.15990797587852532,0.00032757168051316386,-0.0011381371340602356,0.00014594385355136668
Carhart,2019-04-01,-0.00046510573073197704,0.0012423820302156728,0.001525639852205173,0.0,-0.16050330243958377,0.0003051279704410346,-0.0010631565527964048,0.0001329450913324507
Carhart,2019-05-01,-0.00035302931980078724,0.0011387164354681439,0.0014371832059350705,0.0,-0.12620843054088027,0.0002874366411870141,-0.0009164051365273348,0.00021034649692576034
Carhart,2019-06-01,-0.00040030164185524684,0.0011987432445138807,0.0014901140850775679,0.04,-0.1443526546154364,0.00029802281701551357,-0.0009844263632056535,0.00018382307949515975
Carhart,2019-07-01,-0.00038333108294119866,0.0011769439513203606,0.0014971007351426955,0.04,-0.11685097849177704,0.0002994201470285391,-0.0009701945711171353,0.00020353240523473794
Carhart,2019-08-01,-0.0004513980226818363,0.0012002594166288327,0.0014653893262932603,0.0,-0.16286740269826525,0.00029307786525865204,-0.0010258306385887944,0.00012303459322512164
Carhart,2019-09-01,-0.00035250491267946544,0.0012594529482204163,0.0015599582993655649,0.0,-0.07628611381396526,0.000311991659873113,-0.0009640085660307669,0.000258998740671836
Carhart,2019-10-01,-0.00033469964192810495,0.0012572778702563453,0.0015392040567947457,0.0,-0.06146883285295196,0.00030784081135894914,-0.0009380676321916453,0.0002686683483354353
Carhart,2019-11-01,-0.00032457375711798076,0.0011855450300486483,0.0014666286385165833,0.0,-0.07266732143014633,0.00029332572770331665,-0.0008994921834164814,0.00025034466918051986
Carhart,2019-12-01,-0.00032662754813749,0.0012143903246613359,0.0015217573346598208,0.0,-0.07128369941964104,0.00030435146693196414,-0.0009231564233241397,0.00026990132704915974
Carhart,2020-01-01,-0.00047057908449978396,0.0012533444846155694,0.0015707363452370584,0.0,-0.16897504812543726,0.0003141472690474117,-0.0010863077318327109,0.00014514956283314296
Carhart,2020-02-01,-0.000554696332282192,0.0011816760907768726,0.0015053319769472043,0.04,-0.23173277877763737,0.00030106639538944087,-0.0011447864672454963,3.539380268111211e-05
Carhart,2020-03-01,-0.0007881272524250918,0.001356421719582314,0.0016653333835971705,0.08,-0.3339752103952825,0.0003330666767194341,-0.0014409379387951826,-0.00013531656605500096
Carhart,2020-04-01,-0.0007553819553219951,0.0012914043279684368,0.001588589016728841,0.08,-0.3101606709709304,0.0003177178033457682,-0.0013781088498797008,-0.0001326550607642894
Carhart,2020-05-01,-0.0007864970364996944,0.0013434729494606404,0.0016196547997041025,0.04,-0.3125499365452776,0.0003239309599408205,-0.0014214017179837025,-0.0001515923550156862
Carhart,2020-06-01,-0.0009237385283814712,0.0014769783195131636,0.001665795760831473,0.04,-0.3749572381569177,0.0003331591521662946,-0.0015767304666274087,-0.00027074659013553374
Carhart,2020-07-01,-0.0010584763602015902,0.001626894822802793,0.0017992949332371526,0.08,-0.42714786070836724,0.00035985898664743054,-0.001763799974030554,-0.00035315274637262627
Carhart,2020-08-01,-0.001091528687779327,0.0016476669157318505,0.0018469689982977017,0.12,-0.4360768648610071,0.00036939379965954033,-0.001815540535112026,-0.000367516840446628
Carhart,2020-09-01,-0.0008167305485395934,0.0014555993681446588,0.0018503749859190308,0.12,-0.3276699243223736,0.00037007499718380614,-0.0015420775430198535,-9.138355405933335e-05
Carhart,2020-10-01,-0.0007898662059962786,0.0014061162889043933,0.0017337412695134146,0.04,-0.29080405742569854,0.0003467482539026829,-0.0014694927836455371,-0.00011023962834702007
Carhart,2020-11-01,-0.00070099981327259,0.0014581062648504617,0.0017972836513949985,0.08,-0.23235589972591328,0.0003594567302789997,-0.0014055350046194293,3.5353780742493563e-06
Carhart,2020-12-01,-0.0007482466743317145,0.001489739143928061,0.0018074448559190044,0.04,-0.24249634852805962,0.0003614889711838009,-0.0014567650578519642,-3.9728290811464804e-05
Carhart,2021-01-01,-0.0003596287422700944,0.001556690672289837,0.002377367259783955,0.04,-0.22829072726955107,0.00047547345195679097,-0.0012915567081054047,0.0005722992235652159
Carhart,2021-02-01,7.546992695117327e-05,0.001504609105249941,0.0019339135225458885,0.04,0.008309077680698822,0.0003867827045091777,-0.0006826241738868149,0.0008335640277891615
Carhart,2021-03-01,-5.004286544976399e-05,0.0015995869979352735,0.002224197156256463,0.04,-0.06892203030380059,0.0004448394312512926,-0.0009219281507022975,0.0008218424198027695
Carhart,2021-04-01,-1.0244600338599171e-05,0.0015597642712784682,0.0021028069983656415,0.0,-0.007507343368250347,0.0004205613996731283,-0.0008345449436979307,0.0008140557430207322
Carhart,2021-05-01,-6.61773248578373e-05,0.0015868235406360865,0.002239123486651274,0.0,-0.06928706708851774,0.0004478246973302548,-0.0009439137316251367,0.0008115590819094621
Carhart,2021-06-01,-2.672482215578781e-05,0.0017036157406289387,0.0024392470271760365,0.04,-0.07132876683184593,0.00048784940543520727,-0.0009829096568087941,0.0009294600124972184
Carhart,2021-07-01,-0.00012937580164053538,0.0017686186782031122,0.0025477475421531223,0.04,-0.11545355586578747,0.0005095495084306244,-0.0011280928381645593,0.0008693412348834886
Carhart,2021-08-01,-8.289293360981461e-05,0.0017242436774036328,0.0024876614282276083,0.04,-0.10271416198736474,0.0004975322856455216,-0.001058056213475037,0.0008922703462554077
Carhart,2021-09-01,-0.00015934364429235322,0.0015511156344218077,0.002282641553882115,0.0,-0.1397793161896574,0.000456528310776423,-0.0010541391334141423,0.0007354518448294358
Carhart,2021-10-01,-0.00019567508768278977,0.0015493808026899323,0.0022185388001811257,0.0,-0.142218195014088,0.00044370776003622514,-0.001065342297353791,0.0006739921219882114
Carhart,2021-11-01,-0.00020584755444930615,0.0015812609716053432,0.002438567844507425,0.04,-0.1518822563472904,0.000487713568901485,-0.0011617661494962167,0.0007500710405976044
Carhart,2021-12-01,-5.6991625401263766e-05,0.0015114809275419568,0.002434985409083771,0.04,-0.0733059538515346,0.0004869970818167542,-0.001011505905762102,0.0008975226549595744
Carhart,2022-01-01,-4.667884510902497e-05,0.001511231972681311,0.002491388684493311,0.04,-0.1189419529575456,0.0004982777368986622,-0.0010233032094304029,0.000929945519212353
Carhart,2022-02-01,6.555357569026956e-06,0.0014623234897897539,0.0023003039349602885,0.04,-0.06913947264092078,0.0004600607869920577,-0.0008951637849354061,0.0009082745000734601
Carhart,2022-03-01,-1.6882364128692952e-05,0.0014480269087855159,0.0023014782861019148,0.04,-0.07642971107107949,0.00046029565722038293,-0.0009190618522806435,0.0008852971240232575
Carhart,2022-04-01,-1.7898978926487188e-05,0.0015292647651186091,0.002299162787112465,0.04,-0.0632439269446566,0.000459832557422493,-0.0009191707914745735,0.000883372833621599
Carhart,2022-05-01,-7.677554020812621e-05,0.0015715398449942946,0.0022382876238669497,0.04,-0.08567555476647831,0.00044765752477338996,-0.0009541842887639705,0.000800633208347718
Carhart,2022-06-01,4.395206319420873e-06,0.0014492637567638017,0.002231111718318212,0.04,-0.021806375532175726,0.0004462223436636424,-0.0008702005872613181,0.0008789909999001599
Carhart,2022-07-01,-0.00010807014953611057,0.0015090146317832337,0.0022477876193108507,0.04,-0.06552782019908326,0.0004495575238621701,-0.000989202896305964,0.0007730625972337429
Carhart,2022-08-01,7.5047078536663285e-06,0.0013605558997864572,0.0020666005849914767,0.04,-0.018609930714207742,0.00041332011699829534,-0.0008026027214629926,0.0008176121371703251
Carhart,2022-09-01,0.00021886267189333693,0.0014361358043428485,0.002081877429329755,0.0,0.04573748251322244,0.000416375485865951,-0.000597233280403927,0.001034958624190601
Carhart,2022-10-01,0.0001217287686312972,0.0014108913266025808,0.002008349113404924,0.0,0.009842943409516337,0.00040166982268098476,-0.0006655440838234329,0.0009090016210860272
Carhart,2022-11-01,3.752359779237456e-05,0.0014202581025574603,0.002031447591299065,0.0,-0.019599693056406308,0.000406289518259813,-0.000758803857996859,0.000833851053581608
Carhart,2022-12-01,9.934444861736829e-05,0.0014027349715454885,0.001988355042403318,0.0,0.011300762742050859,0.0003976710084806636,-0.0006800907280047323,0.0008787796252394689
Carhart,2023-01-01,1.3502982502547616e-05,0.0014136814016380847,0.002086189969787482,0.0,-0.018632107274097934,0.00041723799395749643,-0.0008042834856541454,0.0008312894506592406
Carhart,2023-02-01,-0.0001387716171768858,0.0014844049941553064,0.002213809260552647,0.0,-0.07122977631702843,0.0004427618521105294,-0.0010065848473135234,0.0007290416129597518
Carhart,2023-03-01,-0.00010908922387029001,0.001564015998020466,0.0024115401820389514,0.0,-0.07237940971379823,0.0004823080364077903,-0.001054412975229559,0.000836234527488979
Carhart,2023-04-01,6.463907991537295e-05,0.0014807858562788966,0.002311888636605595,0.0,-0.007628255389990308,0.00046237772732111895,-0.0008416212656340202,0.0009708994254647661
Carhart,2023-05-01,1.3487341407050395e-05,0.001552577060608918,0.002516222287020984,0.0,-0.04840455794483244,0.0005032444574041968,-0.0009728717951051752,0.000999846477919276
Carhart,2023-06-01,-2.9593132258314922e-05,0.0015450668347197268,0.0024921090925112094,0.0,-0.051506382849454954,0.0004984218185022419,-0.0010064998965227088,0.0009473136320060791
Carhart,2023-07-01,-0.0001700983923370331,0.0016055397584409444,0.0025647384655055096,0.0,-0.10357834012834749,0.0005129476931011019,-0.001175475870815193,0.0008352790861411268
Carhart,2023-08-01,-0.00031217801681441296,0.0016930731316524058,0.0026083779079127943,0.0,-0.16119009345820134,0.0005216755815825589,-0.0013346621567162282,0.0007103061230874024
Carhart,2023-09-01,-0.00025658292436259297,0.0016757476820623096,0.0025559475878954734,0.0,-0.13294729825785911,0.0005111895175790947,-0.0012585143788176186,0.0007453485300924327
Carhart,2023-10-01,-0.00037551257594651806,0.001750855509554827,0.002529400731684792,0.04,-0.16753807364685133,0.0005058801463369584,-0.0013670376627669565,0.0006160125108739204
Carhart,2023-11-01,-0.00038547387744553637,0.0018202558309211748,0.0026324898157553804,0.04,-0.169639804152688,0.000526497963151076,-0.0014174098852216452,0.0006464621303305726
Carhart,2023-12-01,-0.0003771284893581768,0.0017263802596940955,0.0025384670655988193,0.04,-0.14548297605333654,0.0005076934131197639,-0.001372207579072914,0.0006179506003565604
Carhart,2024-01-01,-0.00029733460964768684,0.001692100941144875,0.0024597379898601856,0.04,-0.11496757543304838,0.0004919475979720371,-0.0012615519016728795,0.0006668826823775058
Carhart,2024-02-01,-0.0002389110595554391,0.0016590462559874,0.0024538634994961143,0.04,-0.09626970359494912,0.0004907726998992229,-0.001200825551357916,0.0007230034322470377
Carhart,2024-03-01,-0.00022395689879245735,0.0016799814219555168,0.0025023285939173912,0.04,-0.08507308811043542,0.0005004657187834782,-0.0012048697076080747,0.00075695591002316
Carhart,2024-04-01,-0.0003334300535814709,0.0017416998285949437,0.0025686412042681484,0.04,-0.13415898441165447,0.0005137282408536297,-0.001340337405654585,0.0006734772984916433
Carhart,2024-05-01,-0.0005448961758020444,0.0019791198028960228,0.0027424049907077133,0.04,-0.21237296536412129,0.0005484809981415427,-0.001619918932159468,0.0005301265805553793
Carhart,2024-06-01,-0.0007547221378862722,0.0021475203293671876,0.0028721208713987346,0.04,-0.3031999031912989,0.0005744241742797469,-0.001880593519474576,0.00037114924370203184
Carhart,2024-07-01,-0.0008008903174875124,0.0021038607089193294,0.0028873836440387827,0.04,-0.3037621966449755,0.0005774767288077565,-0.0019327447059507151,0.0003309640709756903
Carhart,2024-08-01,-0.0008050096471029521,0.002110803481899616,0.002928633081983163,0.04,-0.31566577840534804,0.0005857266163966326,-0.001953033815240352,0.0003430145210344478
Carhart,2024-09-01,-0.0007579250501138542,0.0020634387000339604,0.0027635530871588272,0.04,-0.29406354692790854,0.0005527106174317654,-0.0018412378602801144,0.000325387760052406
Carhart,2024-10-01,-0.0006176223304946348,0.001959464141127476,0.0026478632638808164,0.04,-0.267730710576924,0.0005295726527761633,-0.001655584729935915,0.0004203400689466453
Carhart,2024-11-01,-0.0006807444000222992,0.00206612993474285,0.002712195278655181,0.04,-0.26758555092068237,0.0005424390557310362,-0.0017439249492551302,0.00038243614921053184
Carhart,2024-12-01,-0.0008690626837687185,0.0022579156306451304,0.002844766596009538,0.04,-0.35923864977729286,0.0005689533192019076,-0.0019842111894044574,0.00024608582186702035
Carhart,2025-01-01,-0.0008472133305092133,0.002294890602230115,0.002874841698384476,0.04,-0.3564033113260036,0.0005749683396768953,-0.001974151276275928,0.0002797246152575014
Carhart,2025-02-01,-0.0007242837083474454,0.0022376510999966063,0.0028549912401468875,0.04,-0.32013256372705035,0.0005709982480293775,-0.0018434402744850252,0.0003948728577901344
Carhart,2025-03-01,-0.0005525395795769608,0.0022309652399975744,0.003015643716797485,0.0,-0.2604909411982497,0.000603128743359497,-0.0017346719165615748,0.0006295927574076533
Carhart,2025-04-01,-0.0005965264588217899,0.002146399043451142,0.002946893918814512,0.0,-0.2670813473015754,0.0005893787837629023,-0.0017517088749970785,0.0005586559573534986
Carhart,2025-05-01,-0.0007116460664683344,0.0023878019957496058,0.0031470901694732813,0.04,-0.3123481281491729,0.0006294180338946563,-0.0019453054129018607,0.0005220132799651918
Carhart,2025-06-01,-0.0005046823371186997,0.002330064403385334,0.0030868416250479534,0.0,-0.23641123687399532,0.0006173683250095907,-0.0017147242541374974,0.000705359579900098
Carhart,2025-07-01,-0.0005769303555390297,0.002290725340875776,0.0030086835937474256,0.0,-0.2709648176770162,0.0006017367187494851,-0.0017563343242880205,0.0006024736132099612
Carhart,2025-08-01,-0.0004403830001794969,0.0022413783329884125,0.002950435583630302,0.0,-0.22910537275751333,0.0005900871167260604,-0.0015969537489625755,0.0007161877486035815
Carhart,2025-09-01,-0.0007265658866480512,0.0026773610952004947,0.003250022017227683,0.08,-0.35701977700901816,0.0006500044034455366,-0.002000574517401303,0.0005474427441052004
Carhart,2025-10-01,-0.0005407645617151514,0.0027891553535528074,0.0035680780326264273,0.16,-0.34367880271627854,0.0007136156065252854,-0.0019394511505047107,0.0008579220270744079
Carhart,2025-11-01,-0.0005628227887463853,0.0028007127801917527,0.0034399786766021,0.16,-0.3194306195221383,0.0006879957353204201,-0.0019112944299744085,0.000785648852481638
FF3,1931-12-01,-0.0016741446077346489,0.004730232056184427,0.006494190902834747,0.2,-0.24653398326248346,0.0012988381805669493,-0.00421986744164587,0.0008715782261765719
FF3,1932-01-01,-0.001677983250403324,0.004465454088418727,0.006243471340762468,0.2,-0.20697473740132202,0.0012486942681524935,-0.004125424015982211,0.0007694575151755631
FF3,1932-02-01,-0.002145432574887926,0.004920309441484104,0.006609671671906642,0.2,-0.309630017456967,0.0013219343343813285,-0.004736423870275329,0.00044555872049947777
FF3,1932-03-01,-0.0020994284690465733,0.005201755818644821,0.007149379713820711,0.2,-0.29947660558037226,0.001429875942764142,-0.004901985316864291,0.000703128378771145
FF3,1932-04-01,-0.002263993408711792,0.005321496968078223,0.00769079659582814,0.2,-0.3035418883906633,0.001538159319165628,-0.005278785674276423,0.0007507988568528391
FF3,1932-05-01,-0.0019104906728529515,0.005786166232427048,0.00831306472451235,0.2,-0.25357639745265614,0.00166261294490247,-0.0051692120448617925,0.0013482306991558898
FF3,1932-06-01,-0.0017882932242785018,0.006151146887078835,0.008538281552816225,0.24,-0.22453094039264415,0.001707656310563245,-0.005135299592982462,0.0015587131444254583
FF3,1932-07-01,-0.0015658874840205877,0.005655406447017662,0.008296248154456733,0.24,-0.18172036005584455,0.0016592496308913466,-0.004818016760567627,0.0016862417925264514
FF3,1932-08-01,-0.001903356961168708,0.005433475520394254,0.007806929780969913,0.16,-0.1448989413888083,0.0015613859561939825,-0.004963673435308914,0.001156959512971498
FF3,1932-09-01,-0.0017906009856975649,0.005488015220883487,0.008094358453914326,0.16,-0.14688351800766475,0.0016188716907828652,-0.004963589499631981,0.0013823875282368509
FF3,1932-10-01,-0.0017503341125158335,0.005468639250696785,0.007731460999847751,0.16,-0.18574303797682837,0.0015462921999695504,-0.004781066824456152,0.0012803985994244852
FF3,1932-11-01,-0.0016737161636979486,0.00553548307053558,0.00776376827847027,0.16,-0.13310250118184774,0.001552753655694054,-0.004717113328858294,0.001369681001462397
FF3,1932-12-01,-0.0018562527128095391,0.006043199626558586,0.008343406815759987,0.2,-0.1705349027510662,0.0016686813631519974,-0.0051268681845874535,0.0014143627589683755
FF3,1933-01-01,-0.0015056851773068958,0.005758617419416143,0.008067780228533687,0.2,-0.14959428919066364,0.0016135560457067374,-0.004668255026892101,0.0016568846722783094
FF3,1933-02-01,-0.0016918016064921071,0.005989495388849979,0.00826623986407107,0.2,-0.1548991770854853,0.001653247972814214,-0.004932167633207966,0.0015485644202237522
FF3,1933-03-01,-0.0019551471115740963,0.006008343313403834,0.008500842269316265,0.2,-0.1087882244583551,0.0017001684538632531,-0.005287477281146072,0.0013771830579978796
FF3,1933-04-01,-0.0017439688134925524,0.006504309251496394,0.009587179770349846,0.08,-0.008778028328237238,0.0019174359540699692,-0.005502143283469692,0.002014205656484587
FF3,1933-05-01,-0.0011521421793960378,0.0055076421014803815,0.008014787000678605,0.04,0.06296575957834799,0.0016029574001357211,-0.004293938683662051,0.001989654324869975
FF3,1933-06-01,-8.854740229898337e-05,0.004461988818620456,0.005759142473301498,0.0,0.12172474491685482,0.0011518284946602996,-0.0023461312518331706,0.0021690364472352042
FF3,1933-07-01,-0.0002850520054897923,0.004566444187011856,0.005857729943720396,0.0,0.08356562885910696,0.0011715459887440792,-0.0025812821434281876,0.002011178132448603
FF3,1933-08-01,-0.00016872163689958926,0.004679357688195154,0.006163943276987348,0.0,0.11012651024844569,0.0012327886553974697,-0.00258498740147863,0.0022475441276794514
FF3,1933-09-01,0.0002792433823074077,0.004472466712813188,0.005592164426497287,0.04,0.17772423201556756,0.0011184328852994574,-0.0019128850728795288,0.0024713718374943443
FF3,1933-10-01,0.0005685701006284603,0.004404434826605751,0.005430337788455759,0.04,0.22003659952235025,0.001086067557691152,-0.0015601223124461975,0.0026972625137031184
FF3,1933-11-01,0.0006597795925219901,0.004401817022475803,0.005299799824234903,0.04,0.24982196857223635,0.0010599599648469806,-0.001417741938578092,0.002737301123622072
FF3,1933-12-01,0.000713030159802673,0.004456891472139047,0.005852276215351531,0.04,0.28367166992588877,0.0011704552430703062,-0.0015810621166151273,0.003007122436220473
FF3,1934-01-01,0.0009015263149064998,0.004643334531887542,0.005716815392413658,0.0,0.26468622739218206,0.0011433630784827317,-0.0013394653189196543,0.003142517948732654
FF3,1934-02-01,0.000761241806197719,0.004779690065277529,0.005863990586236585,0.0,0.24848181506928493,0.001172798117247317,-0.0015374425036070224,0.0030599261160024604
FF3,1934-03-01,0.0008221568262058582,0.004944846512886509,0.006074506644681175,0.0,0.246263309842865,0.001214901328936235,-0.0015590497785091624,0.0032033634309208787
FF3,1934-04-01,0.0010481112998388914,0.004627685962801937,0.005665326563188836,0.0,0.26432569628195984,0.0011330653126377672,-0.0011726967129311323,0.003268919312608915
FF3,1934-05-01,0.0007408267899195064,0.004610550569424698,0.0056994204254425685,0.04,0.21796470189975017,0.0011398840850885138,-0.0014933460168539804,0.0029749995966929935
FF3,1934-06-01,0.000719258293715566,0.004775555420347049,0.006126010136665057,0.0,0.22219949072753034,0.0012252020273330114,-0.001682137679857136,0.0031206542672882684
FF3,1934-07-01,0.0011796245758155534,0.004735211577287404,0.005835188549324428,0.0,0.29775232715985567,0.0011670377098648855,-0.0011077693355196223,0.003467018487150729
FF3,1934-08-01,0.0011478771105857813,0.005127461718373227,0.006594240726497998,0.0,0.29738645182491286,0.0013188481452995997,-0.0014370652542014342,0.0037328194753729967
FF3,1934-09-01,0.001182828212172031,0.005098253991096554,0.0066559594405797284,0.0,0.29226994549642255,0.0013311918881159456,-0.0014263078885352225,0.003791964312879284
FF3,1934-10-01,0.0010629442024417432,0.005085208576260891,0.006815114199464173,0.0,0.283839097457249,0.0013630228398928347,-0.0016085805637482127,0.003734468968631699
FF3,1934-11-01,0.0010315301222661205,0.005159899358716815,0.007006189654970973,0.0,0.3016070438361244,0.0014012379309941946,-0.0017148962224825008,0.003777956467014742
FF3,1934-12-01,0.0011362923800630066,0.0051688413307019,0.007165675761803747,0.04,0.321815648564869,0.0014331351523607493,-0.0016726525185640619,0.003945237278690075
FF3,1935-01-01,0.0010680737206886458,0.0048494596248025955,0.006986850093744737,0.04,0.3146795358266297,0.0013973700187489475,-0.0016707715160592912,0.0038069189574365826
FF3,1935-02-01,0.0007779780754507333,0.005200823710747231,0.0075743488572759,0.08,0.30355912375131777,0.00151486977145518,-0.0021911666766014195,0.003747122827502886
FF3,1935-03-01,0.0011180769199601909,0.0052851699774778636,0.007322495555413885,0.04,0.35408338332675454,0.001464499111082777,-0.001752341337762052,0.003988495177682434
FF3,1935-04-01,0.0015247124680037563,0.0051284470989448015,0.007204673854202678,0.04,0.3864201694769108,0.0014409347708405356,-0.0012995196828436931,0.004348944618851206
FF3,1935-05-01,0.0012679220716747355,0.0051540551564029525,0.0070921368675668705,0.04,0.352184969827654,0.0014184273735133742,-0.001512195580411478,0.0040480397237609485
FF3,1935-06-01,0.0011400478007353347,0.005198286542532234,0.007464671112417966,0.08,0.3496141151891648,0.0014929342224835932,-0.001786103275332508,0.004066198876803177
FF3,1935-07-01,0.0009595427061259631,0.005108016722175948,0.007116658134103773,0.04,0.32438996029428196,0.0014233316268207545,-0.0018301872824427155,0.0037492726946946418
FF3,1935-08-01,0.0008097989168279032,0.005228018430890107,0.007783672301388979,0.08,0.2819470360853593,0.0015567344602777959,-0.002241400625316577,0.003860998458972383
FF3,1935-09-01,0.0009768384251037801,0.005208390798464194,0.007582457085511368,0.04,0.2797802358926233,0.0015164914171022735,-0.001995484752416676,0.003949161602624237
FF3,1935-10-01,0.0011933790248233583,0.005276314496086326,0.008156717710278136,0.04,0.29962908421179024,0.001631343542055627,-0.002004054317605671,0.004390812367252387
FF3,1935-11-01,0.001084358898266953,0.0056863442591925314,0.008266726181362217,0.04,0.25842276403218056,0.0016533452362724435,-0.0021561977648270362,0.0043249155613609425
FF3,1935-12-01,0.0013273912462649778,0.0056706342324098595,0.008787520331193528,0.08,0.28076167656709017,0.0017575040662387055,-0.0021173167235628847,0.00477209921609284
FF3,1936-01-01,0.0012369746042532495,0.00564696138367731,0.008352128344685263,0.08,0.22989755240419746,0.0016704256689370526,-0.0020370597068633733,0.004511008915369872
FF3,1936-02-01,0.0010690756534583784,0.005095615127452746,0.007619033786044856,0.04,0.24814231703673112,0.0015238067572089713,-0.0019175855906712052,0.004055736897587962
FF3,1936-03-01,0.0011383901235473676,0.005324957850879371,0.007906454859664546,0.04,0.25937772609874693,0.0015812909719329093,-0.0019609401814411347,0.00423772042853587
FF3,1936-04-01,0.0010880714547356846,0.0053367737314517945,0.00811345049546054,0.08,0.2682492905261296,0.001622690099092108,-0.002092401139484847,0.004268544048956216
FF3,1936-05-01,0.0007732785271256325,0.005340845815573988,0.008379340054778453,0.08,0.22911238320657298,0.0016758680109556906,-0.002511422774347521,0.004057979828598786
FF3,1936-06-01,0.0006618117556498732,0.005207555504438153,0.008042384699354517,0.04,0.21153041393071412,0.0016084769398709033,-0.0024908030464970976,0.0038144265577968435
FF3,1936-07-01,0.0006886397761737506,0.004947661372373432,0.007923572191497924,0.04,0.2307275688656694,0.0015847144382995846,-0.0024174005228934353,0.0037946800752409367
FF3,1936-08-01,0.00042090568140346383,0.005014293497422697,0.00811611283675978,0.04,0.2012358517002831,0.001623222567351956,-0.0027606105506063697,0.003602421913413297
FF3,1936-09-01,-3.714510546449223e-05,0.0052423903201614785,0.00861289376309184,0.08,0.12302232837459721,0.001722578752618368,-0.0034133994605964934,0.0033391092496675087
FF3,1936-10-01,0.00018894948353290683,0.005035244587262126,0.007926401931094187,0.04,0.13581034770963182,0.0015852803862188374,-0.0029182000734560144,0.003296099040521828
FF3,1936-11-01,0.0004399736875959811,0.004833783616895741,0.007416388920437528,0.04,0.15820661487145327,0.0014832777840875055,-0.0024672507692155296,0.003347198144407492
FF3,1936-12-01,-5.3268878957175305e-05,0.00525892512082855,0.008271397830514638,0.04,0.10684617270096618,0.0016542795661029276,-0.0032956568285189133,0.003189119070604563
FF3,1937-01-01,0.0001134804796501391,0.005316401188628442,0.00831511427180641,0.04,0.09492892180912939,0.001663022854361282,-0.0031460443148979733,0.0033730052741982514
FF3,1937-02-01,0.0005811899350507918,0.004801386366280034,0.007337183218943141,0.04,0.18332399041005817,0.0014674366437886282,-0.0022949858867749194,0.003457365756876503
FF3,1937-03-01,0.0001672787164834234,0.004623808561697149,0.007423864442082249,0.04,0.13688479618084348,0.0014847728884164499,-0.0027428761448128184,0.003077433577779665
FF3,1937-04-01,0.0003167899667585414,0.005175456334860624,0.008123498405916254,0.04,0.11845495504814575,0.0016246996811832507,-0.00286762140836063,0.0035012013418777126
FF3,1937-05-01,0.00014086471361197977,0.004512941252425202,0.00721239964081309,0.04,0.13074914851381514,0.001442479928162618,-0.002686395945586751,0.002968125372810711
FF3,1937-06-01,-0.00014867467715330178,0.003565694233634699,0.005858882703306723,0.0,0.08279038687518213,0.0011717765406613445,-0.002445356696849537,0.002148007342542933
FF3,1937-07-01,-0.000961649237572769,0.004192738625987016,0.006178509771271809,0.0,-0.010361970963869436,0.0012357019542543618,-0.003383625067911318,0.0014603265927657801
FF3,1937-08-01,-0.0009153221540441655,0.0039915440074307,0.00608750210944261,0.0,0.004303948238154609,0.001217500421888522,-0.0033016229809456686,0.0014709786728573375
FF3,1937-09-01,-0.0005171069594133065,0.0036734697348514535,0.005630886474496756,0.0,0.07781555735634324,0.0011261772948993512,-0.002724414457416035,0.001690200538589422
FF3,1937-10-01,-0.0005450088267100626,0.003864390506045388,0.006013543659462005,0.0,0.10957359585203864,0.0012027087318924009,-0.0029023179412191683,0.0018123002877990433
FF3,1937-11-01,-0.00012961163266022284,0.0033304003819418352,0.005150935680676618,0.0,0.14118984937266799,0.0010301871361353236,-0.002148778419485457,0.0018895551541650113
FF3,1937-12-01,-0.0002641434016588469,0.0036326173337950917,0.005483533321500001,0.0,0.16196108647791171,0.0010967066643000002,-0.0024136884636868474,0.0018854016603691535
FF3,1938-01-01,-0.0006885474091056861,0.004360940234417409,0.006775819953373266,0.04,0.12965616592117857,0.0013551639906746534,-0.003344668830828007,0.0019675740126166344
FF3,1938-02-01,-0.0007522051689103202,0.0038923400641654583,0.006198825151172316,0.0,0.08343301872193619,0.0012397650302344632,-0.003182144628169868,0.0016777342903492275
FF3,1938-03-01,-0.00019688943376786053,0.003984450703030957,0.005785129343088484,0.08,0.1434534629620123,0.0011570258686176968,-0.002464660136258546,0.002070881268722825
